"","LOCAL_TIME","LOCAL_YEAR","LOCAL_MONTH","LOCAL_DAY","MIN_TEMPERATURE","MAX_TEMPERATURE","MEAN_TEMPERATURE"
"107",1937-04-17,1937,4,17,-2.8,5.6,1.4
"108",1937-04-18,1937,4,18,-4.4,3.3,-0.6
"109",1937-04-19,1937,4,19,-2.8,2.2,-0.3
"110",1937-04-20,1937,4,20,-2.8,2.8,0
"111",1937-04-21,1937,4,21,-3.3,3.9,0.3
"112",1937-04-22,1937,4,22,-4.4,1.1,-1.7
"113",1937-04-23,1937,4,23,-10.6,0.6,-5
"114",1937-04-24,1937,4,24,-5.6,0.6,-2.5
"115",1937-04-25,1937,4,25,-3.9,0.6,-1.6
"116",1937-04-26,1937,4,26,-1.7,1.7,0
"117",1937-04-27,1937,4,27,-1.7,4.4,1.4
"118",1937-04-28,1937,4,28,-3.9,11.1,3.6
"119",1937-04-29,1937,4,29,-5,3.9,-0.6
"120",1937-04-30,1937,4,30,-5,6.1,0.6
"121",1937-05-01,1937,5,1,-3.3,7.2,2
"122",1937-05-02,1937,5,2,-3.9,17.8,7
"123",1937-05-03,1937,5,3,-1.7,15.6,7
"124",1937-05-04,1937,5,4,-0.6,7.2,3.3
"125",1937-05-05,1937,5,5,0,7.8,3.9
"126",1937-05-06,1937,5,6,-3.3,16.7,6.7
"127",1937-05-07,1937,5,7,-5,9.4,2.2
"128",1937-05-08,1937,5,8,-1.7,17.8,8.1
"129",1937-05-09,1937,5,9,0.6,14.4,7.5
"130",1937-05-10,1937,5,10,7.8,16.1,12
"131",1937-05-11,1937,5,11,0.6,18.9,9.8
"132",1937-05-12,1937,5,12,3.9,17.8,10.8
"133",1937-05-13,1937,5,13,2.8,21.7,12.2
"134",1937-05-14,1937,5,14,0.6,13.9,7.2
"135",1937-05-15,1937,5,15,-4.4,10,2.8
"136",1937-05-16,1937,5,16,1.1,11.1,6.1
"137",1937-05-17,1937,5,17,7.2,18.3,12.8
"138",1937-05-18,1937,5,18,6.1,20.6,13.4
"139",1937-05-19,1937,5,19,4.4,22.8,13.6
"140",1937-05-20,1937,5,20,8.3,22.2,15.2
"141",1937-05-21,1937,5,21,11.7,23.3,17.5
"142",1937-05-22,1937,5,22,12.2,22.2,17.2
"143",1937-05-23,1937,5,23,10,20.6,15.3
"144",1937-05-24,1937,5,24,4.4,21.1,12.8
"145",1937-05-25,1937,5,25,3.9,16.1,10
"146",1937-05-26,1937,5,26,3.9,14.4,9.2
"147",1937-05-27,1937,5,27,1.7,13.9,7.8
"148",1937-05-28,1937,5,28,1.7,15,8.3
"149",1937-05-29,1937,5,29,6.7,10,8.3
"150",1937-05-30,1937,5,30,6.1,15,10.6
"151",1937-05-31,1937,5,31,6.1,18.3,12.2
"152",1937-06-01,1937,6,1,7.8,13.9,10.8
"153",1937-06-02,1937,6,2,6.1,15.6,10.8
"154",1937-06-03,1937,6,3,3.9,12.8,8.3
"155",1937-06-04,1937,6,4,2.2,20,11.1
"156",1937-06-05,1937,6,5,6.7,8.9,7.8
"157",1937-06-06,1937,6,6,5.6,15.6,10.6
"158",1937-06-07,1937,6,7,10,16.1,13.1
"159",1937-06-08,1937,6,8,7.8,20.6,14.2
"160",1937-06-09,1937,6,9,12.8,30,21.4
"161",1937-06-10,1937,6,10,13.3,25.6,19.5
"162",1937-06-11,1937,6,11,11.1,21.7,16.4
"163",1937-06-12,1937,6,12,7.2,23.3,15.2
"164",1937-06-13,1937,6,13,10,23.9,17
"165",1937-06-14,1937,6,14,10,23.9,17
"166",1937-06-15,1937,6,15,11.1,18.9,15
"167",1937-06-16,1937,6,16,12.8,21.1,17
"168",1937-06-17,1937,6,17,2.8,22.8,12.8
"169",1937-06-18,1937,6,18,6.7,12.8,9.8
"170",1937-06-19,1937,6,19,6.7,9.4,8.1
"171",1937-06-20,1937,6,20,6.1,15.6,10.8
"172",1937-06-21,1937,6,21,NA,NA,NA
"173",1937-06-22,1937,6,22,NA,NA,NA
"174",1937-06-23,1937,6,23,13.3,23.3,18.3
"175",1937-06-24,1937,6,24,9.4,20.6,15
"176",1937-06-25,1937,6,25,7.2,17.2,12.2
"177",1937-06-26,1937,6,26,NA,NA,NA
"178",1937-06-27,1937,6,27,NA,NA,NA
"179",1937-06-28,1937,6,28,15,30.6,22.8
"180",1937-06-29,1937,6,29,16.7,22.8,19.8
"181",1937-06-30,1937,6,30,13.9,22.2,18.1
"182",1937-07-01,1937,7,1,14.4,17.2,15.8
"183",1937-07-02,1937,7,2,14.4,23.9,19.2
"184",1937-07-03,1937,7,3,11.1,24.4,17.8
"185",1937-07-04,1937,7,4,14.4,23.9,19.2
"186",1937-07-05,1937,7,5,11.7,27.2,19.4
"187",1937-07-06,1937,7,6,12.8,27.2,20
"188",1937-07-07,1937,7,7,14.4,17.8,16.1
"189",1937-07-08,1937,7,8,12.2,25.6,18.9
"190",1937-07-09,1937,7,9,16.1,25.6,20.9
"191",1937-07-10,1937,7,10,13.9,25,19.4
"192",1937-07-11,1937,7,11,8.9,16.1,12.5
"193",1937-07-12,1937,7,12,7.2,11.7,9.5
"194",1937-07-13,1937,7,13,2.2,22.2,12.2
"195",1937-07-14,1937,7,14,8.9,21.7,15.3
"196",1937-07-15,1937,7,15,5,22.2,13.6
"197",1937-07-16,1937,7,16,12.8,22.2,17.5
"198",1937-07-17,1937,7,17,13.3,22.2,17.8
"199",1937-07-18,1937,7,18,16.7,23.9,20.3
"200",1937-07-19,1937,7,19,9.4,15.6,12.5
"201",1937-07-20,1937,7,20,8.3,21.1,14.7
"202",1937-07-21,1937,7,21,10.6,28.3,19.4
"203",1937-07-22,1937,7,22,14.4,27.8,21.1
"204",1937-07-23,1937,7,23,10,28.9,19.5
"205",1937-07-24,1937,7,24,10.6,23.3,16.9
"206",1937-07-25,1937,7,25,13.9,27.8,20.9
"207",1937-07-26,1937,7,26,13.9,28.3,21.1
"208",1937-07-27,1937,7,27,16.1,29.4,22.8
"209",1937-07-28,1937,7,28,15,26.1,20.6
"210",1937-07-29,1937,7,29,9.4,13.9,11.7
"211",1937-07-30,1937,7,30,6.1,22.2,14.2
"212",1937-07-31,1937,7,31,11.7,26.1,18.9
"213",1937-08-01,1937,8,1,13.9,23.3,18.6
"214",1937-08-02,1937,8,2,10.6,26.1,18.4
"215",1937-08-03,1937,8,3,14.4,18.9,16.7
"216",1937-08-04,1937,8,4,14.4,25.6,20
"217",1937-08-05,1937,8,5,12.2,25.6,18.9
"218",1937-08-06,1937,8,6,16.7,24.4,20.6
"219",1937-08-07,1937,8,7,15.6,28.3,21.9
"220",1937-08-08,1937,8,8,10,30,20
"221",1937-08-09,1937,8,9,17.8,31.7,24.8
"222",1937-08-10,1937,8,10,16.7,28.3,22.5
"223",1937-08-11,1937,8,11,12.2,20.6,16.4
"224",1937-08-12,1937,8,12,12.2,28.9,20.6
